GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021301121,347,2544,LeBron James,1610612748,Miami Heat,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-139,233,1,1,20140402,MIA,MIL
Shot Chart Detail,0021301135,4,2544,LeBron James,1610612748,Miami Heat,1,11,22,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,34,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,24,2544,LeBron James,1610612748,Miami Heat,1,8,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,138,148,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,27,2544,LeBron James,1610612748,Miami Heat,1,8,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,239,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,46,2544,LeBron James,1610612748,Miami Heat,1,6,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,83,132,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,92,2544,LeBron James,1610612748,Miami Heat,1,4,42,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,19,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,116,2544,LeBron James,1610612748,Miami Heat,1,0,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,203,2544,LeBron James,1610612748,Miami Heat,2,4,10,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,17,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,230,2544,LeBron James,1610612748,Miami Heat,2,1,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,192,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,253,2544,LeBron James,1610612748,Miami Heat,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-59,45,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,284,2544,LeBron James,1610612748,Miami Heat,3,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-51,203,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,288,2544,LeBron James,1610612748,Miami Heat,3,8,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-201,83,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,305,2544,LeBron James,1610612748,Miami Heat,3,6,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-142,170,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,337,2544,LeBron James,1610612748,Miami Heat,3,2,59,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-45,39,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,346,2544,LeBron James,1610612748,Miami Heat,3,2,40,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,25,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,358,2544,LeBron James,1610612748,Miami Heat,3,2,12,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-2,121,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,365,2544,LeBron James,1610612748,Miami Heat,3,1,29,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,36,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,376,2544,LeBron James,1610612748,Miami Heat,3,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-111,228,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,380,2544,LeBron James,1610612748,Miami Heat,3,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-133,209,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,448,2544,LeBron James,1610612748,Miami Heat,4,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,195,88,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,491,2544,LeBron James,1610612748,Miami Heat,4,1,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-201,83,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301135,507,2544,LeBron James,1610612748,Miami Heat,4,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,7,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,533,2544,LeBron James,1610612748,Miami Heat,5,3,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,596,2544,LeBron James,1610612748,Miami Heat,6,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20140404,MIA,MIN
Shot Chart Detail,0021301135,642,2544,LeBron James,1610612748,Miami Heat,6,0,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,19,1,0,20140404,MIA,MIN
Shot Chart Detail,0021301149,24,2544,LeBron James,1610612748,Miami Heat,1,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-92,197,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,52,2544,LeBron James,1610612748,Miami Heat,1,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,63,2544,LeBron James,1610612748,Miami Heat,1,6,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,72,2544,LeBron James,1610612748,Miami Heat,1,5,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,100,2544,LeBron James,1610612748,Miami Heat,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-172,183,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,104,2544,LeBron James,1610612748,Miami Heat,1,1,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,126,2544,LeBron James,1610612748,Miami Heat,1,0,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,205,2544,LeBron James,1610612748,Miami Heat,2,5,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,237,2544,LeBron James,1610612748,Miami Heat,2,3,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-5,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,264,2544,LeBron James,1610612748,Miami Heat,2,0,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,156,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,275,2544,LeBron James,1610612748,Miami Heat,3,11,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-174,104,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,306,2544,LeBron James,1610612748,Miami Heat,3,8,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-171,168,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,344,2544,LeBron James,1610612748,Miami Heat,3,5,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,89,143,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,366,2544,LeBron James,1610612748,Miami Heat,3,2,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,396,2544,LeBron James,1610612748,Miami Heat,3,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,417,2544,LeBron James,1610612748,Miami Heat,4,10,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,36,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,419,2544,LeBron James,1610612748,Miami Heat,4,9,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,435,2544,LeBron James,1610612748,Miami Heat,4,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,206,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,447,2544,LeBron James,1610612748,Miami Heat,4,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,217,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,462,2544,LeBron James,1610612748,Miami Heat,4,4,15,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,176,36,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301149,470,2544,LeBron James,1610612748,Miami Heat,4,3,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,1,20140406,MIA,NYK
Shot Chart Detail,0021301149,508,2544,LeBron James,1610612748,Miami Heat,4,0,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,80,239,1,0,20140406,MIA,NYK
Shot Chart Detail,0021301158,8,2544,LeBron James,1610612748,Miami Heat,1,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,208,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,49,2544,LeBron James,1610612748,Miami Heat,1,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,194,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,60,2544,LeBron James,1610612748,Miami Heat,1,4,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,73,2544,LeBron James,1610612748,Miami Heat,1,3,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,211,2544,LeBron James,1610612748,Miami Heat,2,1,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,232,2544,LeBron James,1610612748,Miami Heat,2,0,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,9,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,251,2544,LeBron James,1610612748,Miami Heat,3,9,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,255,2544,LeBron James,1610612748,Miami Heat,3,8,51,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,262,2544,LeBron James,1610612748,Miami Heat,3,8,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,53,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,318,2544,LeBron James,1610612748,Miami Heat,3,2,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,52,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301158,322,2544,LeBron James,1610612748,Miami Heat,3,1,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-87,44,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,329,2544,LeBron James,1610612748,Miami Heat,3,0,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,378,2544,LeBron James,1610612748,Miami Heat,4,5,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,155,20,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,396,2544,LeBron James,1610612748,Miami Heat,4,3,15,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,421,2544,LeBron James,1610612748,Miami Heat,4,0,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20140408,MIA,BKN
Shot Chart Detail,0021301158,429,2544,LeBron James,1610612748,Miami Heat,4,0,2,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,0,20140408,MIA,BKN
Shot Chart Detail,0021301167,9,2544,LeBron James,1610612748,Miami Heat,1,9,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-64,181,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,16,2544,LeBron James,1610612748,Miami Heat,1,8,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,214,142,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,32,2544,LeBron James,1610612748,Miami Heat,1,5,59,Made Shot,Putback Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,37,2544,LeBron James,1610612748,Miami Heat,1,5,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,113,108,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,61,2544,LeBron James,1610612748,Miami Heat,1,3,29,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,9,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,63,2544,LeBron James,1610612748,Miami Heat,1,3,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,137,2544,LeBron James,1610612748,Miami Heat,2,7,11,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,153,2544,LeBron James,1610612748,Miami Heat,2,4,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,-6,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,159,2544,LeBron James,1610612748,Miami Heat,2,4,43,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,41,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,198,2544,LeBron James,1610612748,Miami Heat,2,0,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,224,2544,LeBron James,1610612748,Miami Heat,3,10,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-24,266,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,234,2544,LeBron James,1610612748,Miami Heat,3,9,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,216,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,237,2544,LeBron James,1610612748,Miami Heat,3,9,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,241,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,248,2544,LeBron James,1610612748,Miami Heat,3,8,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-152,145,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,266,2544,LeBron James,1610612748,Miami Heat,3,6,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-117,173,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,282,2544,LeBron James,1610612748,Miami Heat,3,4,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,42,249,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,306,2544,LeBron James,1610612748,Miami Heat,3,2,29,Made Shot,Reverse Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,313,2544,LeBron James,1610612748,Miami Heat,3,1,20,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-133,6,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,326,2544,LeBron James,1610612748,Miami Heat,3,0,20,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-169,107,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,341,2544,LeBron James,1610612748,Miami Heat,4,10,53,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-130,162,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301167,347,2544,LeBron James,1610612748,Miami Heat,4,10,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,392,2544,LeBron James,1610612748,Miami Heat,4,4,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-152,-3,1,1,20140409,MEM,MIA
Shot Chart Detail,0021301167,426,2544,LeBron James,1610612748,Miami Heat,4,1,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,138,173,1,0,20140409,MEM,MIA
Shot Chart Detail,0021301180,3,2544,LeBron James,1610612748,Miami Heat,1,11,22,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,72,107,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,9,2544,LeBron James,1610612748,Miami Heat,1,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,58,257,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,25,2544,LeBron James,1610612748,Miami Heat,1,7,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,182,66,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,27,2544,LeBron James,1610612748,Miami Heat,1,6,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,19,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,47,2544,LeBron James,1610612748,Miami Heat,1,4,26,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,22,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,61,2544,LeBron James,1610612748,Miami Heat,1,2,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,23,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,163,2544,LeBron James,1610612748,Miami Heat,2,4,26,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-130,66,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,255,2544,LeBron James,1610612748,Miami Heat,3,9,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-97,67,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,259,2544,LeBron James,1610612748,Miami Heat,3,9,8,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-30,72,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,267,2544,LeBron James,1610612748,Miami Heat,3,8,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,6,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,271,2544,LeBron James,1610612748,Miami Heat,3,8,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,283,2544,LeBron James,1610612748,Miami Heat,3,7,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,159,132,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,343,2544,LeBron James,1610612748,Miami Heat,3,2,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,130,127,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,346,2544,LeBron James,1610612748,Miami Heat,3,1,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-67,129,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,368,2544,LeBron James,1610612748,Miami Heat,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,89,124,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,445,2544,LeBron James,1610612748,Miami Heat,4,5,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,454,2544,LeBron James,1610612748,Miami Heat,4,3,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,0,20140411,MIA,IND
Shot Chart Detail,0021301180,456,2544,LeBron James,1610612748,Miami Heat,4,3,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,475,2544,LeBron James,1610612748,Miami Heat,4,2,59,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,48,1,1,20140411,MIA,IND
Shot Chart Detail,0021301180,478,2544,LeBron James,1610612748,Miami Heat,4,2,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-134,134,1,0,20140411,MIA,IND
Shot Chart Detail,0021301192,24,2544,LeBron James,1610612748,Miami Heat,1,8,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20140412,ATL,MIA
Shot Chart Detail,0021301192,77,2544,LeBron James,1610612748,Miami Heat,1,3,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,187,75,1,0,20140412,ATL,MIA
Shot Chart Detail,0021301192,99,2544,LeBron James,1610612748,Miami Heat,1,1,15,Missed Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,22,1,0,20140412,ATL,MIA
Shot Chart Detail,0021301192,102,2544,LeBron James,1610612748,Miami Heat,1,0,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,236,64,1,1,20140412,ATL,MIA
Shot Chart Detail,0021301192,105,2544,LeBron James,1610612748,Miami Heat,1,0,29,Made Shot,Driving Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-86,39,1,1,20140412,ATL,MIA
Shot Chart Detail,0021301192,110,2544,LeBron James,1610612748,Miami Heat,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,36,-40,362,1,0,20140412,ATL,MIA
Shot Chart Detail,0021301192,175,2544,LeBron James,1610612748,Miami Heat,2,6,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,1,20140412,ATL,MIA
Shot Chart Detail,0021301192,209,2544,LeBron James,1610612748,Miami Heat,2,3,10,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,39,1,1,20140412,ATL,MIA
Shot Chart Detail,0021301192,216,2544,LeBron James,1610612748,Miami Heat,2,1,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,29,1,0,20140412,ATL,MIA
